id,date,speed,around_holiday,holiday,temperature,apparentTemperature,dewPoint,humidity,windSpeed,windBearing,uvIndex,visibility,Clear,Drizzle,Drizzle and Dangerously Windy,Drizzle and Humid,Drizzle and Windy,Foggy,Heavy Rain,Heavy Rain and Dangerously Windy,Heavy Rain and Humid,Heavy Rain and Windy,Humid,Humid and Foggy,Humid and Mostly Cloudy,Humid and Overcast,Humid and Partly Cloudy,Light Rain,Light Rain and Humid,Light Rain and Windy,Mostly Cloudy,Overcast,Partly Cloudy,Possible Drizzle,Possible Drizzle and Humid,Possible Light Rain,Possible Light Rain and Humid,Rain,Rain and Dangerously Windy,Rain and Humid,Rain and Windy,Windy,Windy and Humid,Windy and Partly Cloudy
8136,6/12/2017 10:00,20.25162182,False,False,29.29,34.35,24.32,0.75,3.42,121.0,6.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8137,6/12/2017 11:00,24.34253846,False,False,27.25,30.68,24.2,0.83,4.92,111.0,8.0,8.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8138,6/12/2017 12:00,20.35246171,False,False,28.55,32.84,23.98,0.76,4.14,192.0,8.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8139,6/12/2017 13:00,17.35643125,False,False,28.25,32.2,23.8,0.77,5.4,53.0,8.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8140,6/12/2017 14:00,18.23539862,False,False,27.62,31.08,23.72,0.79,5.32,110.0,7.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8141,6/12/2017 15:00,16.96640525,False,False,26.67,29.12,23.18,0.81,5.28,193.0,6.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8142,6/12/2017 16:00,13.90568769,False,False,27.11,30.04,23.48,0.81,5.32,72.0,4.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8143,6/12/2017 17:00,8.183369727,False,False,25.82,27.47,23.25,0.86,4.93,33.0,2.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8144,6/12/2017 18:00,6.359957046,False,False,25.59,26.43,22.97,0.85,3.88,279.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8145,6/12/2017 19:00,15.92942457,False,False,25.04,25.86,22.61,0.86,4.75,212.0,0.0,6.004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8146,6/12/2017 20:00,30.72214065,False,False,25.17,26.06,23.2,0.89,6.07,56.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8147,6/12/2017 21:00,39.264196399999996,False,False,25.07,25.9,22.72,0.87,7.7,315.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8148,6/12/2017 22:00,39.16934121,False,False,25.08,25.92,22.77,0.87,2.84,229.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8149,6/12/2017 23:00,45.60500677,False,False,25.07,25.94,22.97,0.88,5.49,285.0,0.0,6.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8150,7/12/2017 0:00,47.94835045,False,False,27.78,27.78,8.34,0.29,4.89,95.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8151,7/12/2017 1:00,49.92245163,False,False,27.36,27.36,7.6,0.29,6.12,94.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8152,7/12/2017 2:00,47.42852788,False,False,27.12,28.39,19.24,0.62,2.8,98.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8153,7/12/2017 3:00,49.18521183,False,False,27.12,27.12,7.6,0.29,5.14,93.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8154,7/12/2017 4:00,46.47032813,False,False,27.12,27.12,7.6,0.29,4.06,90.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8155,7/12/2017 5:00,47.92415972,False,False,26.61,27.77,18.94,0.63,1.51,161.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8156,7/12/2017 6:00,44.22522149,False,False,26.87,26.87,7.6,0.3,3.39,173.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8157,7/12/2017 7:00,22.20183809,False,False,27.54,27.54,7.95,0.29,3.88,83.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8158,7/12/2017 8:00,16.36514213,False,False,28.53,30.15,19.78,0.59,2.35,63.0,2.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8159,7/12/2017 9:00,18.39833256,False,False,29.71,29.71,8.56,0.27,3.06,83.0,4.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8160,7/12/2017 10:00,21.18639515,False,False,28.87,28.87,10.49,0.32,3.33,76.0,6.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8161,7/12/2017 11:00,19.86983293,False,False,28.99,30.71,19.88,0.58,3.69,96.0,8.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8162,7/12/2017 12:00,12.57733076,False,False,29.95,29.95,9.39,0.28,6.3,128.0,8.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8163,7/12/2017 13:00,12.70014491,False,False,30.61,30.61,6.59,0.22,3.83,99.0,8.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8164,7/12/2017 14:00,10.38779377,False,False,30.97,32.28,18.85,0.49,3.5,118.0,7.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8165,7/12/2017 15:00,16.63114911,False,False,30.85,30.85,7.53,0.23,4.44,127.0,7.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8166,7/12/2017 16:00,18.15242323,False,False,29.78,29.78,9.92,0.29,4.29,142.0,4.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8167,7/12/2017 17:00,12.29387573,False,False,30.44,31.98,19.32,0.51,3.82,144.0,2.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8168,7/12/2017 18:00,11.39012946,False,False,29.11,29.11,9.19,0.29,3.56,98.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8169,7/12/2017 19:00,22.14417683,False,False,28.44,28.44,9.88,0.31,3.5,100.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8170,7/12/2017 20:00,35.58045837,False,False,28.27,29.84,19.74,0.6,2.96,96.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8171,7/12/2017 21:00,44.56771606,False,False,27.36,27.36,9.4,0.32,4.01,134.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8172,7/12/2017 22:00,34.28452219,False,False,27.78,27.78,9.44,0.32,4.13,100.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8173,7/12/2017 23:00,40.85233094,False,False,27.75,29.09,19.28,0.6,2.55,95.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8174,8/12/2017 0:00,51.05705653,False,False,28.19,28.19,10.8,0.34,5.63,147.0,0.0,10.003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8175,8/12/2017 1:00,48.15205232,False,False,30.62,37.16,25.0,0.72,5.09,200.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8176,8/12/2017 2:00,51.28769295,False,False,28.29,30.58,21.17,0.65,4.34,184.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8177,8/12/2017 3:00,48.86459511,False,False,28.19,28.19,10.21,0.33,6.4,144.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8178,8/12/2017 4:00,49.69176892,False,False,28.19,28.19,10.13,0.32,5.3,151.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8179,8/12/2017 5:00,46.35565778,False,False,28.03,30.13,20.93,0.65,5.08,189.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8180,8/12/2017 6:00,44.68148852,False,False,28.19,28.19,10.13,0.32,4.96,152.0,0.0,10.003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8181,8/12/2017 7:00,25.84959533,False,False,27.54,27.54,10.1,0.34,5.18,149.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8182,8/12/2017 8:00,12.12408635,False,False,28.8,31.33,21.35,0.64,4.67,198.0,2.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8183,8/12/2017 9:00,15.32875039,False,False,28.44,28.44,10.46,0.33,4.78,155.0,4.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8184,8/12/2017 10:00,21.01884603,False,False,28.69,28.69,11.11,0.34,7.13,149.0,6.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8185,8/12/2017 11:00,23.5056486,False,False,30.83,33.87,21.43,0.57,5.87,199.0,7.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8186,8/12/2017 12:00,16.59130025,False,False,28.69,28.69,11.11,0.34,6.28,159.0,8.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8187,8/12/2017 13:00,18.69576589,False,False,29.36,29.36,10.83,0.32,5.15,166.0,8.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8188,8/12/2017 14:00,13.39529653,False,False,31.19,34.18,21.27,0.56,5.87,205.0,7.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8189,8/12/2017 15:00,16.38869485,False,False,29.36,29.36,11.16,0.32,4.1,156.0,6.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8190,8/12/2017 16:00,10.48093104,False,False,29.11,29.11,10.58,0.32,5.11,154.0,4.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8191,8/12/2017 17:00,6.664366406,False,False,30.41,32.92,20.83,0.57,4.59,189.0,2.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8192,8/12/2017 18:00,7.453774472999999,False,False,28.44,28.44,9.07,0.3,3.25,147.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8193,8/12/2017 19:00,15.41379079,False,False,27.78,27.78,7.95,0.29,3.91,138.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8194,8/12/2017 20:00,36.54538759,False,False,28.38,30.15,20.14,0.61,3.78,195.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8195,8/12/2017 21:00,45.24155537,False,False,27.78,27.78,8.34,0.29,3.88,141.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8196,8/12/2017 22:00,26.35346853,False,False,27.78,27.78,8.2,0.29,3.58,143.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8197,8/12/2017 23:00,34.74289494,False,False,28.25,33.69,25.55,0.85,2.92,179.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8198,9/12/2017 0:00,45.69751646,False,False,29.3,36.82,26.51,0.85,0.98,281.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8199,9/12/2017 1:00,49.85651624,False,False,29.18,36.42,26.39,0.85,1.18,236.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8200,9/12/2017 2:00,47.9107537,False,False,28.09,33.95,26.02,0.89,1.54,12.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8201,9/12/2017 3:00,49.53902725,False,False,29.03,36.15,26.39,0.86,2.54,333.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8202,9/12/2017 4:00,46.68212837,False,False,29.18,36.24,26.24,0.84,2.09,55.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8203,9/12/2017 5:00,48.68365123,False,False,27.69,32.85,25.71,0.89,1.39,338.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8204,9/12/2017 6:00,46.7244076,False,False,28.93,35.82,26.29,0.86,2.8,334.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8205,9/12/2017 7:00,42.02266345,False,False,29.07,36.49,26.58,0.86,2.16,329.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8206,9/12/2017 8:00,23.44639895,False,False,29.1,36.35,26.44,0.86,1.99,336.0,1.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8207,9/12/2017 9:00,27.35747669,False,False,30.09,40.0,27.63,0.87,3.81,314.0,3.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8208,9/12/2017 10:00,26.12871949,False,False,31.38,44.21,28.58,0.85,3.13,356.0,6.0,8.998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8209,9/12/2017 11:00,19.01139049,False,False,32.5,44.88,27.95,0.77,2.88,0.0,8.0,6.004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8210,9/12/2017 12:00,22.97130029,False,False,32.87,48.39,29.28,0.82,3.31,320.0,9.0,3.898,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8211,9/12/2017 13:00,15.2827253,False,False,33.34,49.37,29.36,0.8,3.28,292.0,9.0,3.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8212,9/12/2017 14:00,17.60851514,False,False,33.72,46.64,27.89,0.72,2.38,202.0,8.0,4.297,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8213,9/12/2017 15:00,26.09079937,False,False,32.48,42.03,26.41,0.7,2.41,28.0,5.0,5.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8214,9/12/2017 16:00,20.52597056,False,False,30.74,36.56,24.34,0.69,3.06,298.0,3.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8215,9/12/2017 17:00,16.14304686,False,False,30.41,36.04,24.3,0.7,1.3,141.0,1.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8216,9/12/2017 18:00,15.44262431,False,False,31.01,31.01,14.87,0.38,2.04,57.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8217,9/12/2017 19:00,33.81057203,False,False,30.39,40.55,27.61,0.85,3.43,54.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8218,9/12/2017 20:00,38.91278045,False,False,28.95,34.71,25.26,0.81,3.73,50.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8219,9/12/2017 21:00,39.57055624,False,False,29.92,38.67,26.98,0.84,2.84,49.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8220,9/12/2017 22:00,36.98741657,False,False,29.45,36.91,26.37,0.84,2.04,92.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8221,9/12/2017 23:00,33.04108032,False,False,28.58,34.12,25.35,0.83,4.01,76.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8222,10/12/2017 0:00,45.74369549,False,False,29.03,34.79,25.19,0.8,4.85,64.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8223,10/12/2017 1:00,47.96566586,False,False,29.03,34.55,24.96,0.79,5.25,99.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8224,10/12/2017 2:00,46.39258462,False,False,27.97,32.02,24.21,0.8,3.39,67.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8225,10/12/2017 3:00,46.93059977,False,False,28.42,33.04,24.49,0.79,3.29,98.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8226,10/12/2017 4:00,46.43497287,False,False,27.96,32.0,24.2,0.8,2.86,18.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8227,10/12/2017 5:00,46.60897532,False,False,27.36,30.88,24.17,0.83,2.65,71.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8228,10/12/2017 6:00,47.79803288,False,False,27.96,32.0,24.2,0.8,3.11,52.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8229,10/12/2017 7:00,44.05813995,False,False,27.73,31.45,23.98,0.8,2.84,49.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8230,10/12/2017 8:00,46.52141304,False,False,28.51,33.3,24.59,0.79,3.97,43.0,1.0,10.003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8231,10/12/2017 9:00,42.12570227,False,False,29.18,34.43,24.59,0.76,4.47,82.0,3.0,10.003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8232,10/12/2017 10:00,38.82244606,False,False,30.62,37.81,25.5,0.74,4.43,52.0,5.0,10.003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8233,10/12/2017 11:00,37.6887555,False,False,31.66,36.81,23.43,0.62,3.93,59.0,7.0,10.003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8234,10/12/2017 12:00,41.16135051,False,False,31.87,37.46,23.76,0.62,2.59,80.0,8.0,10.003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8235,10/12/2017 13:00,44.97571966,False,False,32.98,39.82,24.45,0.61,1.94,35.0,7.0,10.003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8236,10/12/2017 14:00,40.70749067,False,False,32.63,37.56,22.96,0.57,3.03,57.0,6.0,10.003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8237,10/12/2017 15:00,34.13148738,False,False,33.2,38.99,23.56,0.57,1.69,61.0,3.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8238,10/12/2017 16:00,33.69269084,False,False,32.34,39.02,24.51,0.63,2.01,39.0,2.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8239,10/12/2017 17:00,38.00700449,False,False,30.47,35.04,23.27,0.65,3.84,69.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8240,10/12/2017 18:00,33.27773371,False,False,29.81,34.84,24.02,0.71,2.1,347.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8241,10/12/2017 19:00,45.02686346,False,False,29.33,34.04,23.93,0.73,2.94,39.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8242,10/12/2017 20:00,44.25293712,False,False,28.75,32.49,23.15,0.72,2.96,18.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8243,10/12/2017 21:00,33.78377533,False,False,28.31,31.69,22.94,0.73,3.71,25.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8244,10/12/2017 22:00,18.87886657,False,False,27.93,31.01,22.79,0.74,4.79,40.0,0.0,10.003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8245,10/12/2017 23:00,43.42071235,False,False,27.5,29.12,20.08,0.64,5.08,5.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8246,11/12/2017 0:00,45.52312929,False,False,23.68,24.16,19.81,0.79,6.37,58.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8247,11/12/2017 1:00,45.48976074,False,False,23.43,23.9,19.63,0.79,6.85,95.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8248,11/12/2017 2:00,45.53690493,False,False,22.89,23.32,19.27,0.8,6.82,74.0,0.0,10.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
